image_id,caption
103294,"two men in baseball jerseys, one with "" whoo 17 "" and the other with "" don korch, "" stand on a stadium bench."
103295,"an old envelope addressed to mr. valentine, with a postage stamp and a cancellation mark, rests on a surface."
103296,"a collection of various empty and partially filled liquor bottles, showcasing different brands and styles."
103297,"the image shows a collection of empty waste containers and bottles on a wooden surface, likely used for recycling."
103298,the image shows a canadian dollar coin featuring a historical ship design and inscriptions around the edge.
103299,"two elegant pocket watches displayed side by side, featuring colorful illustrations and distinct dials. the left features a silver case with an illustration."
103300,"three waste containers are displayed in a glass - walled area, featuring colorful bins labeled for different materials and designs."
103301,"a large, ornate statue stands prominently in front of a pink building, featuring windows and decorative elements."
103302,"a bottle of vodka labeled "" wocka queknowa gorzka "" sits beside a glass filled with a light - colored drink."
103303,"a sleek, black mobile phone with a curved edge and a blank screen, positioned at an angle."
103304,"the image shows a digital clock displaying the time as 3 : 38, with an audio input cable attached."
103305,"a whiteboard displays a project management chart with left turn, right turn, out, and instructions for project management."
103306,"two bottles of atlantic hill stout beer are displayed on a table, with a light background and space for text."
103307,"a colorful illustration of a busy restaurant scene, featuring people at tables and a bustling crowd in period clothing."
103308,"the image shows a television screen displaying a documentary titled "" before the rising : the state of bhoukdae and surrounding landscapes."
103309,"the image features a ship ' s bow, labeled "" helsingbrotus, "" with a scenic ocean view and a clear blue sky."
103310,"a bottle of elijah craig 12 - year - old kentucky straight bourbon whiskey, amber in color, with a cork stopper and label design."
103311,"a blank highway with a yellow traffic sign indicating "" caution "" ahead, with vehicles parked nearby."
103312,"a brown glass bottle of lagunitas undercover, labeled as a sweet stout beer with a 7. 3 % alcohol content."
103313,"a football match is in progress with players in red and white jerseys, and a crowd in the stands."
103314,"a stainless steel microwave oven mounted above a countertop, featuring a digital display and various control buttons."
103315,"a blurred path leads to a bookshelf filled with various books, showcasing a mix of genres and colors."
103316,"the image features various bottles, including a beer, in a vibrant bar setting with decorative lighting and a vintage sign."
103317,"the image shows a football stadium with fans in orange jerseys, a goalpost, and empty seats."
103318,"two baseball jerseys are displayed, one white with "" nationals "" and one red with "" washington, "" both featuring the number 34."
103319,a glass of mardisous beer sits beside a bottle and a crystal plate on a table.
103320,"a green fire hydrant stands on the sidewalk, surrounded by grass and a building in the background."
103321,"a man in a red sports uniform stands in a wrestling ring, showcasing athleticism and determination."
103322,"a colorful storefront features festive decorations, a sign, and a decorative window, showcasing a vibrant storefront."
103323,"a scoreboard displays game statistics at los angeles stadium, with a score of 20 for one team and 36 for the other game."
103324,"two people ride in a black inflatable boat, navigating through calm water. the atmosphere is energetic."
103325,"the image features a display with various cards and a bottle of beverage, labeled with different landscapes and activities."
103326,"a person in a orange shirt prepares food at a kitchen countertop, using a toaster and cutting boards."
103327,"two boys in baseball uniforms run and stand on a field, with trees and a catcher in the background."
103328,"a green book titled "" sandman "" hotel and inns "" with a gold lettering, resting on a wooden surface."
103329,"the image features four mobile phones in various colors — black, white, and blue — showcasing different screens with playful designs."
103330,"a dark glass beer bottle labeled "" buffalo swerf, "" featuring wheat and a gold cap, sits on a wooden surface."
103331,"the image shows a vehicle ' s speedometer, displaying speed in kilometers per hour and total distance traveled."
103332,"the image features a vintage television displaying a purple message, indicating a television is not available for watching."
103333,"a red mobile phone displays a text message conversation about a product, featuring promotional materials in japanese."
103334,"a detailed floor plan of a happy home, featuring various rooms and features, labeled with names and descriptions."
103335,"a vintage yellow car with a sign for "" ted lynn ' s "" parked on the street, showcasing its logo and design."
103336,"a man in a black suit and a woman in a red dress stand beside a white sports jersey labeled "" sel sante. """
103337,"the image features a poster titled "" what is the future of velox? "" detailing its evolution, challenges, and future development. a decorative object is present below."
103338,"a woman in a red bikini walks on the beach, while others are surfing in the background."
103339,"the image displays a computer monitor showing a webpage for "" fabrikjam org "" with construction details and rental options."
103340,the image features a close - up of a silver watch with a textured bezel and a wooden strap.
103341,"the image features various food items, including jars of soups, sauces, and a book titled "" weston premium. """
103342,"a vintage coin from 1907 featuring a profile of a woman ' s head with the word "" liberty "" inscribed."
103343,a woman showcases an lg g3 screen alongside a smartphone and a sign promoting its features and specifications.
103344,"a vintage varsity jacket with a blue and cream color scheme, featuring a embroidered logo and a photo of a young man."
103345,"a sleek silver watch with a striped dial, featuring a unique design and a polished metal base."
103346,"a vintage wall clock with roman numerals, featuring a black frame and a white face, mounted on a stone wall."
103347,"a convenience store display featuring various snacks and drinks, with colorful signs and merchandise in a lively environment."
103348,"a brown beer bottle labeled "" hinctor - pschronet "" with a cork stopper and a colorful label featuring the dutch origin."
103349,"a brightly lit billboard displays a message about technology, promoting a place to be used for events and entertainment."
103350,"a female player in a yellow sports uniform holds a hockey stick, focused on the game."
103351,"a silver coin featuring an eagle, with "" united states of america "" and the year "" 2005 platinum 1 / 4 oz. """
103352,"a bottle of marlboro wine labeled "" marlboro 12 "" sits on a table beside a glass holder."
103353,"a sleek black computer mouse with a smooth design, featuring buttons and a central screen, ideal for office use."
103354,"a no entry sign and a street sign with a character running, indicating restricted access for vehicles."
103355,"a samsung laptop is open, featuring a black keyboard and a touchpad on a wooden desk."
103356,"a large computer monitor displays a web browser with content, displayed on a dimly lit surface."
103357,"a player in a white uniform walks onto the field, while an umpire and a catcher observe. palm trees are visible in the background."
103358,"a person wearing a white shirt holds an open book, showing a detailed page with text."
103359,a round wall clock displays a blue face with bold numbers and a date indicator at approximately 12 : 05.
103360,"a woman in a sports uniform has a tired expression as she runs in a race, displaying race number 42."
103361,"a whiteboard displays a schedule for "" how can college help? "" with notes on current events and topics."
103362,"the image features several books on programming and management, including titles by steve jobs and others related to programming."
103363,"a gold coin featuring the phrase "" good luck souvenirs, "" with a flying goose and stars around the edge."
103364,a hand holds a mobile phone displaying a map with labeled streets. the phone is held in front of you.
103365,"the image shows a busy urban street scene featuring a large building with decorative elements, billboards, and parked vehicles."
103366,"a bright pink and yellow sports shoe with black accents, positioned on a carpeted floor, alongside a bookcase."
103367,"a banner featuring two images : one with "" java "" and the other with "" you, "" hanging in an indoor venue."
103368,"an open, vintage book with green pages rests on a wooden surface, showcasing intricate text and a focus on historical themes."
103369,"a vintage advertisement featuring a red house with a circular entrance, surrounded by rows of chairs and a person inside."
103370,"a vintage train with a colorful locomotive design is traveling along railway tracks, surrounded by trees and mountains."
103371,"five green pepsi true cans are arranged on a wooden surface, showcasing the brand logo and labels."
103372,"a large computer monitor displays a settings window for system information, placed on a wooden shelf with books below."
103373,"a military jet with a checkered tail is landing on a naval ship, creating a smoke trail."
103374,"a lineup of wine bottles with different labels, showcasing different varieties and origins, displayed on a bar."
103375,"a fluffy black and white cat with a colorful tail is looking curiously, with its head tilted and whiskled."
103376,"a person stands in a doorway, wearing a detroit red wings jersey and shorts, with a backpack nearby."
103377,"a presentation slide titled "" the social media revolution "" by virgin atlanticr features a person with a camera."
103378,"a promotional poster for scott gondard ' s "" to midnight, "" featuring a dynamic pose on a chair, surrounded by handwritten notes."
103379,"the image shows a close - up of an airplane ' s engine, highlighting the jet ' s intake and engine number."
103380,"a basketball player leaps to score while another player attempts to dunk. the scene is energetic, with players competing."
103381,"a vintage black car is displayed on a wooden floor, showcasing classic design and chrome details."
103382,"a bottle of larocheal senzas wine, featuring a decorative label and a dark glass body."
103383,"a display of various alcoholic beverages, including cocktails, ice, and flavored drinks, arranged on a green table."
103384,"the image shows the entrance of "" show world center, "" featuring neon signs and event details for showworld on august 29."
103385,"a calculator sits beside british banknotes and coins, commonly used for financial calculations and budgeting."
103386,"the image features a large orange, possibly a fruit, labeled "" fotos amb caus, "" alongside a text about its significance in spanish."
103387,"a speaker presents on stage at a theater, with a large screen displaying "" stretch "" in the background."
103388,"a handwritten note on a desk describes a character ' s experience at a computer, while a keyboard and mouse are nearby."
103389,"a blue police van with emergency lights is parked on a street, next to a traffic sign indicating "" police. """
103390,"a bright yellow biplane with a registration g - 1 stands on grass, with people observing nearby."
103391,"a green sign labeled "" wide shaff "" indicates a full length fitting, with a specific message about the length."
103392,"the image displays two mobile phones stacked on boxes, showing a comparison of app icons on their screens."
103393,a man in a red and black sports uniform poses confidently in front of a sponsor - covered backdrop.
103394,"a vintage - style poster for "" miley & peris "" featuring a woman holding a bottle, with decorative butterflies in the background. date : 28 february."
103395,"a microwave oven features a sign warning about open flames, with a temperature gauge visible at the bottom."
103396,"three coins are arranged on a surface, showcasing different designs and inscriptions, with one prominent coin centered."
103397,"a stylish wristwatch with a black leather strap and a round face, featuring orange accents and silver accents."
103398,"a group of cheerleaders in blue uniforms kneel together in a huddle on a football field, showcasing team spirit."
103399,"a chilled miller beer bottle stands upright on a reflective surface, with a textured brick background."
103400,"the image shows a blue book cover with the letters "" sp "" prominently displayed in red and white."
103401,"a green wine bottle labeled "" chateauneuf - du - pape 2012 chinon de corton, "" showcasing an elegant design."
103402,"a bottle of flori ' s home premium ale stands next to a filled glass, showcasing a vibrant drink selection."
103403,"a laptop with a visible keyboard, monitor, and charger is positioned on a cluttered desk."
103404,"a yellow school bus stands in a snowy area, labeled "" first student "" with windows and signage for "" student aid. """
103405,"a hockey team in yellow jerseys poses on the ice rink, with sticks and a goalie in front."
103406,"two people pose together, one wearing a wig and a sports jersey, the other in a blue jersey with "" heat "" printed."
103407,"a colorful book titled "" the immerionation of jane "" displays various fabric samples and a vibrant cover."
103408,"a vintage bottle of "" trouble "" perfume, with a distinctive red liquid, displayed with an elegant gold cap."
103409,"the image shows a parking meter with a digital display indicating "" maximum parking time "" and four remaining hours."
103410,"a colorful convenience store shelf filled with various snacks and food items, showcasing diverse flavors and products."
103411,"a bottle of knob creek body straight bourbon, labeled with alcohol content of 9 %, sits on a wooden table."
103412,"a glass of golden beer with a frothy head sits beside a labeled bottle, showcasing a premium yebisu beverage."
103413,"a book titled "" lost fighter world "" lies on a textured surface, accompanied by a travel information card about the military support group."
103414,"a man is playfully interacting with a stack of wooden blocks labeled with various names, in front of a promotional backdrop."
103415,"a woman with curly hair wears a black dress, paired with purple footwear, posing in a modern setting."
103416,"a close - up of a san miguel super dry beer bottle, showcasing its label and amber liquid inside."
103417,"a young man is looking up, emitting smoke trails, against a plain wall."
103418,"the image shows a digital clock displaying the time as 7 : 34 and a date of december 29, 2007."
103419,"a vintage movie poster for "" demonio del sol, "" featuring a dramatic scene with a woman and a monster, emphasizing themes of love, struggle, and horror."
103420,"a pack of blue gatorade bottles with orange caps, displayed in a cardboard pack, with branding from gatorade."
103421,"the image features a display of various bottles, including sparkling drinks and juices, arranged neatly on shelves."
103422,"the image shows a digital scoreboard displaying "" san malto "" with a score of 13. 5 to 5, showing a group hug."
103423,"a coin is positioned next to a small, geometric object resembling a tool or part, featuring a grid design."
103424,"a warning sign indicating a potential spill ahead, with a prohibition symbol and text in spanish."
103425,"a hand holds a small bottle of tequila, with a plate of colorful cocktails in the foreground."
103426,"a clear plastic bottle of water with a blue cap, labeled "" private bho, "" containing a variety of drinks."
103427,"a wooden ruler marked with measurements, marked from 1 to 3 inches, showing precise measurements."
103428,"a basketball team poses for a photo, wearing red and white uniforms, with two women in front, and a man standing behind them."
103429,"the image shows a mobile phone screen displaying the nokia camera app, with various app icons in the background."
103430,"a decorated cup of caniba coffee from 2013, hanging on a decorated tree branch."
103431,"a collection of gold - colored coins featuring the inscription "" talalus "" and a decorative crown, scattered closely together."
103432,"a group of boys in red jerseys plays football on a grassy field, with a goalpost and spectators in the background."
103433,"a person holds a varde watch with a black strap, displaying a digital time and date."
103434,"the image features two bottles of bx extra white tea, labeled with their names and dates, alongside a thimulaable bottle."
103435,"the image features a promotional display for a tv service, showcasing a modern television with a touchscreen interface."
103436,"the image features a snow - covered train car with a cartoon figure on the roof, labeled "" block buster 3d. """
103437,"a scoreboard displays the cricket match between london and surrey, with a crowd watching intently."
103438,"the image features a bottle of absolut vodka, showcasing its distinctive label and a glass cap."
103439,"the image displays three posters featuring music artists : the swiss army, "" the swiss army, and the gibson electric, showcasing their musical instruments."
103440,"a cover of cosmopolitan magazine featuring a woman in a yellow outfit, highlighting her chic and confident pose."
103441,"two bottles of formal de portimal are displayed, one red and one yellow, in a mixing bowl."
103442,"a poster promoting "" save irish beer "" with a bottle and a tree, promoting irish beer."
103443,"a child in a blue pajamas is being fed a lemon by an adult, with a playful expression on their face."
103444,"a white police van with "" columbia police "" branding, featuring a crime scene graphic, parked on the street."
103445,"a refrigerator filled with numerous bottles of flavored apple pie, showcasing their distinct labels and golden caps."
103446,"a large military ship is docked, with a truck and workers nearby, showcasing the vessel ' s capabilities for maritime operations."
103447,"a red octagonal stop sign displays the word "" 4 - way "" in white letters, with a additional message below."
103448,"a vintage typewriter sits among bare branches, with a blank sheet of paper ready for typing."
103449,"vintage poster promoting "" antites holy signma, "" featuring bold text and imagery related to the religion and community."
103450,"the image shows a plastic bottle with a label reading "" "" on a wooden table, likely containing a drink."
103451,"a gray shirt featuring bold text that reads, "" show me your sweets. "" it ' s a casual clothing accessory or souvenir."
103452,"the image shows a newspaper article about a cupcake with whipped cream, a school - sponsored program, and a warning about fighting back."
103453,"the image shows a mobile phone screen displaying various app icons, including social media, navigation, and photography."
103454,"a bottle of red wine labeled "" tenda closcazar 2011 "" sits on a wooden table, showcasing its elegant design."
103455,the image shows two pages from a book discussing philosophical concepts about the universe and the implications for food and health.
103456,"the image features two dvds, one titled "" apocalipse, "" showcasing a dramatic film poster design. the dvd cover features a sunset with figures walking under the text."
103457,"the image displays eight wine bottles, featuring various labels and colors, arranged neatly on a shelf."
103458,"a busy city street scene at night, featuring cars in motion, illuminated signs, and a person interacting with a taxi."
103459,"a vintage book titled "" the pop - up buck rogers in a dangerous misskin ', "" featuring illustrated characters and a colorful cover design."
103460,"a player in a white baseball uniform prepares to swing a bat, focusing on the ball in a baseball game."
103461,"a vintage book page titled "" documenture "" featuring dense text in a foreign language, indicating a historical narrative."
103462,"a baseball pitcher in a blue uniform prepares to throw, with a teammate in the background at a field."
103463,"a black vehicle with a virginia license plate reading "" hiber pwr. "" the registration is from george ' s."
103464,"a comic - style poster featuring characters in action, with a character gesturing in a comedic pose."
103465,"a player in a blue baseball uniform runs on the field, wearing a glove, with a teammate in the background."
103466,"a young boy in a sports uniform smiles confidently, wearing a colorful shirt and showing a playful expression."
103467,"a busy shopping mall with various shops, featuring a large screen monitor displaying content, and people walking nearby."
103468,"billboard displaying train schedules for lg malasia and luftrale on may 19, 2011."
103469,"a man stands beside a whiteboard filled with handwritten notes and diagrams, including names and graphs."
103470,"four wine bottles with labels are displayed on a table, surrounded by other wine bottles. a lemon wedge is garnished."
103471,"the image features a stadium scoreboard displaying "" sapalco fc "" and the slogan "" vochadini "" on a cloudy day."
103472,"the image features a weathered poster advertising an event titled "" folkeosis, "" with dates and location details for the event."
103473,"a collection of colorful envelopes, some with stickers, sits on a blue surface, suggesting office supplies or correspondence."
103474,"the image shows a white microwave oven with a built - in grill, placed on a wooden surface. a purple chair is visible."
103475,"the image features a sign promoting an event on social media platforms, featuring logos of various companies."
103476,"a train with the number 80 is stationed at a station, with another train visible nearby."
103477,"a decorative gold frame contains a painting of a lighthouse and a cloudy sky, labeled "" the ocean center. """
103478,"the image shows a row of colorful soda cans labeled "" lager, "" "" cavaine, "" and "" colaine. """
103479,"a book titled "" indie public relations "" lies next to a cup of coffee and a pink notebook, with a lightbulb drawing."
103480,"a man in an apron stands by a grill, cooking meat and holding a drink, surrounded by a fence."
103481,"a silver tin can of coke sits on a wooden surface, illuminated by sunlight, with other cans visible in the background."
103482,"a mountain dew tin can sits on a wooden surface, featuring a playful logo and a red and green design."
103483,"the image shows an open book titled "" the laid for boys and girls, "" featuring a colorful illustration on the left page."
103484,"a bottle of beaujolais nouveau nouveau nouveau next to a glass filled with dark wine, resting on a wooden surface."
103485,"a green tin can of carlsberg beer sits on a railing, overlooking the beach, with swimmers in the background."
103486,"the image displays a variety of mobile phones arranged on a table, with a large advertisement for "" android phones "" in the background."
103487,"a glass of dark beer with a creamy head, branded with "" licorne, "" placed on a table."
103488,"the image shows a florida vehicle registration plate displaying the characters "" nv 881x "" and "" hillsborough """
103489,"a detailed map map detailing various coins around the city, featuring pennys and dimes, with a few additional coins scattered."
103490,"a black compact case holds a pink eye powder, with an open box labeled "" mh 2006 limited edition. """
103491,"two ice hockey players are on the rink. one is a yellow jersey player, and the other is in action."
103492,"a player in a white baseball uniform with "" pilots "" and the number 19, wearing a blue cap and glove."
103493,"a historic building, likely a train station, features ornate architecture and several parked vehicles along the street."
103494,"a decorative wall clock is centered among a collection of ornate wall clocks, showcasing classic clock designs."
103495,"a set of blue and yellow stairs with messages indicating themes of love, struggle, and self - awareness."
103496,a 1952 george v shilling coin featuring the king ' s profile on one side and a coat of arms on the other.
103497,"a classic red car is parked in a lot, showcasing its vintage design and chrome details."
103498,"a baseball pitcher in action, with a player at home plate and spectators in the background."
103499,"three men are smiling together outdoors, wearing matching white t - shirts with "" trash league "" printed on them."
103500,"two blue cans of pepsi and one with the logo, both featuring the live earth logo."
103501,"the image features a box of "" hubba bubble "" gum, prominently displaying colorful branding, emphasizing its bubble gum flavor."
103502,"the image shows a close - up of a vehicle ' s rear registration plate, reading "" anushe, "" with a blurred background."
103503,"a young woman with long hair poses confidently, holding a book and surrounded by colorful covers."
103504,"the image shows a sleek black lg mobile phone, featuring a textured back and a camera lens."
103505,a busy street scene in times square with multiple yellow taxis and colorful advertisements lining the buildings.
103506,"a close - up image of a remote control, featuring buttons for volume, navigation, and function keys, with colorful buttons nearby."
103507,"two stand mixers are displayed on a store shelf, one in a white bowl and the other in a red mixing bowl."
103508,"vintage postcard featuring the text "" greetings from detroit, michigan, "" with colorful images of cityscapes and landmarks."
103509,"a man stands outdoors, wearing a red hoodie with a logo that reads "" nrc "" and stands smiling."
103510,"a sign indicates a high - level report on security risks, with a chair positioned nearby for easy access."
103511,"two young cheerleaders in uniforms perform enthusiastically ; one sticks out, while the other sticks out with a playful expression."
103512,"the image features a colorful sticker on a vending machine, depicting a cartoonish face with a mustache."
103513,"a hand holds a mobile phone displaying settings, with a computer keyboard visible in the background."
103514,"the image shows a menu featuring cocktails and a wine glass, with descriptions and prices listed."
103515,"a player in a blue texas uniform jogs along the baseball field, showcasing sports attire and athletic footwear."
103516,a man in a blue shirt talks on the phone while a woman in black backpack stands beside him.
103517,a hand holds a sony ericsson mobile phone displaying a webpage with an image of a room on the page.
103518,"the image shows a digital scale displaying a weight of 182 grams, with a black cover."
103519,"a close - up of an aircraft ' s tail, featuring the "" vf - 15i navy "" logo and a prominent tail number."
103520,"a sleek black television screen is displayed, turned off, with a minimalistic design and a minimalistic stand."
103521,"two men are engaged in a discussion, pointing at a whiteboard filled with handwritten notes and diagrams."
103522,"a goalkeeper in green kicks a football while wearing blue footwear, preparing to take a corner kick."
103523,"the image shows a close - up of book spines, featuring titles like "" bm and "" bm. "" no, "" no, and "" bm. """
103524,"a woman in a blue shirt and cap walks with a backpack on her shoulders, wearing sunglasses and a backpack."
103525,"a baseball game in progress, featuring a pitcher throwing, a batter about to swing, and an umpire behind home plate."
103526,"a woman points to a bookcase filled with various books, while holding a brown bag."
103527,"a person holds the book "" survival scrapbook 3 : energy "" by steven a. zezk, while a laptop is open nearby."
103528,"a mobile phone is displayed on a colorful card, showing a playful message about happy birthday."
103529,"the image features a motel sign reading "" villa capri, "" with a colorful fish sculpture hanging above."
103530,"a green bottle of pimaza beer sits on a wooden table, surrounded by various plates and drinks."
103531,"a construction area featuring a large billboard with "" 4 - hour "" sign, a blue shipping container, and a yellow crate nearby."
103532,"a baseball player in a white uniform celebrates with teammates at the dugout, showcasing team spirit."
103533,"a man stands with a dog in a colorful shirt, holding a cup, beside a waste container at a market."
103534,"a gift basket contains various food items, including sauces, beverages, and a bottle of liquor, neatly arranged."
103535,"four orange cans of root ' s lager beer are displayed, featuring the logo "" indian inlays, "" showcasing a patriotic design."
103536,"a lenovo laptop displays a welcome screen with a message about health concerns, emphasizing the importance of technology."
103537,"a sleek black watch with a textured strap, featuring white numerals and a metal case."
103538,"the image features a glass of drink with ice, a bottle of knob cider, and a cheese slice on a wooden tray."
103539,"a bustling market display featuring colorful clothing, merchandise, and a variety of shoes and bags, showcasing diverse brands."
103540,"a wooden bookcase filled with various colorful books, labeled clearly for easy identification."
103541,"players in sports uniforms shake hands at a baseball field, with one player in a black shirt and white pants."
103542,"a young player in a yellow sports uniform stands by a baseball field, watching intently."
103543,"the image shows an open book with handwritten titles, featuring a focus on italian writing."
103544,"the image shows a large glass window displaying the text "" trt division "" and a graphic design."
103545,"a large lg television displays a colorful fish scene, featuring blue - toned graphics and a person ' s feet visible nearby."
103546,"the image features silhouettes of two individuals, including a man and a woman, with various music memorabilia."
103547,"a military - themed poster titled "" comcam weekly : afghanistan edition, "" featuring silhouettes of soldiers and flags of the u. s. and afghanistan."
103548,"the image features a clear bottle with a blue lid, labeled "" enchanted tiki - room "" and detailing it as a drink or wine."
103549,"an open book titled "" introduction to philosophy, "" featuring text and illustrations on the left page."
103550,"a street view featuring vehicles, a dumpster, and buildings along both sides, with shops in the background."
103551,"a bridge named "" gmt. jual a, "" with cars parked along it, and a traffic sign above."
103552,"the image features an airplane check - in screen displaying "" check in "" with a flight registration number "" a320. """
103553,"a laptop screen displays a document titled "" birnendada "" with a visible keyboard and a blurred background light."
103554,"the image features two vintage matchbook covers : one titled "" miss city night "" and the other "" cub, "" both from texas club."
103555,"the image shows a mobile phone screen displaying the song "" karajan, "" featuring the album "" best of adaptio "" and playback details."
103556,a modern oven with a glass door and a timer showing two pieces of meat inside.
103557,"a traffic light shows a red signal, indicating a stop, alongside a sign for "" check for train tracks. """
103558,a pitcher in a blue and orange mets uniform throws a baseball while wearing a glove on the mound.
103559,"a bottle of franciard wine stands beside a filled glass, showcasing its rich color and rich quality."
103560,"close - up of a computer keyboard showing the keys "" option, "" "" command, "" and "" command "" with a clear, metallic surface."
103561,"a bottle of 2010 malbec wine, featuring a dark glass design and a red top, stands against a wooden background."
103562,"a white computer keyboard is visible with a card labeled "" inserters left hand, "" indicating inserters on the right."
103563,"a baseball player in a blue uniform throws a pitch, wearing a glove and a glove, on the field."
103564,"the image features a poster highlighting mobile phone usage in japan, highlighting the importance of technology and privacy."
103565,"a digital scoreboard displays "" not in use! "" with the date "" march 31, "" surrounded by trees and construction equipment."
103566,"the image shows a book titled "" ambiton, "" featuring a scenic view of a green landscape and text related to a project related to mandela."
103567,"a colorful mural on a blue wall, featuring abstract shapes and a stylized house labeled "" dream. """
103568,"the image features a cartoon book cover titled "" lollipopo chickbo, "" depicting a cartoon character in a dynamic pose."
103569,"a round watch with a black strap rests in a black case, alongside a stylish silver pen."
103570,"a bag of tea sits on a tray next to a lemon and a bowl, suggesting a kitchen setting."
103571,"a gold coin featuring a profile of liberty, inscribed with "" 1 / 10 "" and "" 2010 "" at the bottom."
103572,"a display of various bottles, including alcohol and spirits, illuminated in a brightly lit window."
103573,"a macbook pro displays the sublime text interface, with a keyboard and phone nearby, suggesting a software interface."
103574,"a colorful book page features "" the cat in the hat "" and "" comics back, "" with a list of featured cats."
103575,"the image shows a united states coin featuring a torch, olive branch, and the inscription "" e pluribus unum. """
103576,"the image shows an open watch movement with a detailed clock face, surrounded by watchmaking tools and materials."
103577,"a kitchen cabinetry with a gas stove, a mixing bowl, and various kitchen items on the countertop."
103578,"the image features two decorative picture frames on a wall. the left frame shows a portrait of a man and a woman, while the right picture shows a woman and a child."
103579,"a vibrant poster advertising a 10 new bundles on friday, with bold text indicating a discounted item."
103580,"a baseball player in a white uniform with blue accents walks on the field, showcasing sports equipment and a glove."
103581,"the image shows a dollar store entrance with people queueing inside and a bright, modern design."
103582,"historic samron house in berkley, new jersey, features a spacious exterior with trees and bicycles nearby."
103583,"a regional jet airplane is taxiing on the runway, showcasing a white body with blue and red accents."
103584,"a glass of amber beer beside a labeled bottle of stone ipa, showcasing a pale, amber color."
103585,"the image features a promotional poster for xbox 360, showing a soldier with a sword against a dramatic backdrop."
103586,"a traffic sign indicates a yield for vehicles, with a nearby road and mountains in the background."
103587,a bottle of kusoken beer stands beside a glass filled with golden beer and a frothy head.
103588,"a large television displays a football match, showcasing teams on the field with a scoreboard below."
103589,"a laptop with an acer logo displays a soccer - themed interface, featuring players ' headshots on the screen."
103590,"the image depicts a u. s. air force helicopter on land, featuring a sleek design and military insignia."
103591,"two women in sports uniforms shake hands at an outdoor event, showcasing their jerseys with the number 12."
103592,"three young men are wearing white t - shirts with the letters "" w "" and "" u. "" s. "" they are smiling and posing."
103593,"billboard promoting a la bella predicta tamarindo, featuring photos of people smiling and promoting a local product."
103594,a person holds a mobile phone displaying a cryptocurrency transaction interface with bitcoin and ethercoin.
103595,"an open book page shows text titled "" a bottle bar "" and a list of nearby drinks."
103596,"a man in a red jacket hugs a woman in a white shirt, both holding coffee cups, with trees and buildings in the background."
103597,"a laptop displays a webpage with username and password, alongside another laptop also features a similar interface on the screen."
103598,"the image shows a rowing boat and watercraft, with a blue cover and black wheels, placed on a carpet."
103599,"a clear glass perfume bottle with a gold cap, labeled "" dolce & gabbana the one, "" featuring a sleek design."
103600,"a wooden shelf displays various books, including titles on philosophy, art, and science, with visible spines."
103601,"a bottle of silver oak cabernet sauvignon from 1992, featuring a rustic house design and labeled clearly from alexander valley."
103602,"a large boat named "" soltide s. esperanza "" navigates near a sandy shore, surrounded by water splashes."
103603,"the image features two bottles : a green glass bottle labeled "" stella artois "" and a detailed label showcasing a beer."
103604,"the image shows a laptop with a visible keyboard, a charger, and a connected device labeled "" power bank. """
103605,"a hand holds a ruler, measuring approximately 12 centimeters, with a red tool inserted above."
103606,"a stack of various books, including titles on design, art, and technology, showcasing diverse genres and authors."
103607,"a vintage gown with a decorative pattern, jacket, and gold accents, displayed in a museum setting."
103608,"a street view featuring a tall building with a sign, alongside buildings, including a shop, under a clear sky."
103609,"a bottle of sparkling wine, labeled "" brut, "" stands on a wooden table with various other wine boxes in the background."
103610,"a baseball card featuring cal ripken jr. in baltimore orioles uniform, holding a bat, with a dark background."
103611,"a group of people is enjoying a water sports event, with a wakeboard visible in the background."
103612,"a colorful abstract painting on a wall, featuring blue and yellow colors, with a small information card beside it."
103613,"the image shows a vintage wall clock with large black numbers and a white face, indicating time and history."
103614,"the image shows two tall pillars of a structure, possibly a watercraft, in a foggy landscape."
103615,"the image depicts basketball players in action on the court, wearing red and yellow uniforms. two players are focused on the ball."
103616,"a round dartboard with scoring sections, featuring numbers and a center target, for scoring items."
103617,"a superhero character in a black and red outfit stands confidently, surrounded by colorful posters and various iconic characters."
103618,"a black iphone is shown from the back, next to its logo and model, on a light background."
103619,"two men wear blue sports jerseys, displaying the names "" indiana "" and "" number "" 17, "" standing outdoors with trees in the background."
103620,"two people, one in a backpack and the other in a red airplane, smile while flying against a clear sky."
103621,"a black shirt displays "" atlas marked "" and "" aten bahro "" in a casual setting, surrounded by clothing and accessories."
103622,"a mobile phone displays a webpage about work america, featuring articles about work and culture in spanish."
103623,"a silver coffeemaker with a glass carafe, featuring buttons for brewing options and a digital display on the front."
103624,"three texas instruments ti - 83 plus calculators are displayed on a patterned surface, including a large texas model."
103625,"a helicopter flies above a weather vane, showcasing strength and rescue efforts against a cloudy sky."
103626,"a smiling man in a black sports uniform featuring red accents, with "" eaos "" and "" peugeot "" prominently displayed."
103627,"the image features a stylized poster with a red and orange design, symbolizing a biohazard symbol and promoting a first edition book."
103628,"the image features a bright yellow wall with a large lego logo, surrounded by various storage options."
103629,"a white ambulance van with green and yellow markings is parked beside another vehicle, partially overgrown with grass."
103630,"a vintage wall clock features a decorative green charm, complemented by a golden chain and two bells."
103631,"a glass of dark red wine sits in front of a bottle of goals wine, with a bottle of rose in the background."
103632,"a yellow bull track - laying machine moves through a rough terrain, showcasing its robust design and large wheels."
